model_number,model_name,short_label,term,coefficient,clustered_se,z_or_t,p_value,ci95_low,ci95_high
10,spec_10_full_timing,Full timing,I(timeline_position ** 2),0.15209966064862776,0.008648954665795799,17.585901016470746,3.15919588262472e-69,0.13514802099974832,0.1690513002975072
10,spec_10_full_timing,Full timing,log_duration,0.25616182751780825,0.0009009328482288415,284.3295457829082,0.0,0.2543960315827906,0.2579276234528259
10,spec_10_full_timing,Full timing,log_gap,0.036364967943524784,0.0005804718788810346,62.647251773203706,0.0,0.03522726396687966,0.03750267192016991
10,spec_10_full_timing,Full timing,overlap,-0.005018074471733497,0.004491183405374046,-1.11731675569717,0.2638589137229771,-0.01382063219423058,0.003784483250763587
10,spec_10_full_timing,Full timing,previous_log_duration,-0.014369204103227132,0.000856785601912384,-16.771061594819546,3.9734584393507943e-63,-0.016048473025447877,-0.012689935181006386
11,spec_11_drop_lagged_stance,− Lagged stance,Intercept,1.1165462662060994,0.004974450071452278,224.45622132460696,0.0,1.1067965232231602,1.1262960091890386
11,spec_11_drop_lagged_stance,− Lagged stance,C(category)[T.commentary],-0.007700008134729725,0.003086257621852754,-2.4949336958161084,0.012598066818935017,-0.013748961920573361,-0.00165105434888609
11,spec_11_drop_lagged_stance,− Lagged stance,C(category)[T.news],0.010078327759645662,0.008179565645578063,1.2321348340903755,0.21789872102615182,-0.005953326314868458,0.02610998183415978
11,spec_11_drop_lagged_stance,− Lagged stance,C(category)[T.political],0.02146999301970766,0.0018569469616300533,11.5619850557611,6.420712957551391e-31,0.017830443853711672,0.025109542185703645
11,spec_11_drop_lagged_stance,− Lagged stance,C(category)[T.religion],0.0006368419979512427,0.002684007209560357,0.23727283432131988,0.8124451354813124,-0.004623715467032907,0.005897399462935392
11,spec_11_drop_lagged_stance,− Lagged stance,C(category)[T.sports],0.038257790936629066,0.00427028934050788,8.959062931337327,3.274492266700724e-19,0.029888177625668325,0.04662740424758981
11,spec_11_drop_lagged_stance,− Lagged stance,agree_move,0.03276623021099603,0.0022271931071275283,14.711894584325258,5.4072071374705846e-49,0.028401011934410213,0.03713144848758184
11,spec_11_drop_lagged_stance,− Lagged stance,disagree_move,-0.03344491823410513,0.0024675574526816803,-13.553855938696795,7.517508628350592e-42,-0.03828124197114462,-0.028608594497065636
11,spec_11_drop_lagged_stance,− Lagged stance,previous_log_assumption_count,-0.9967880675800868,0.0023532106959471776,-423.586408686994,0.0,-1.0014002757921776,-0.9921758593679959
11,spec_11_drop_lagged_stance,− Lagged stance,timeline_position,-0.14036055505445835,0.009406898921616716,-14.921022987917393,2.405568774758831e-50,-0.1587977381470358,-0.12192337196188091
11,spec_11_drop_lagged_stance,− Lagged stance,I(timeline_position ** 2),0.1498498746218208,0.008636937654567871,17.349884949391612,1.976396461660769e-67,0.13292178788214992,0.1667779613614917
11,spec_11_drop_lagged_stance,− Lagged stance,log_duration,0.25632160329037024,0.0008971311676386586,285.71251622550915,0.0,0.2545632585123901,0.2580799480683504
11,spec_11_drop_lagged_stance,− Lagged stance,log_gap,0.03635879341418164,0.0005801038701110099,62.676350370191365,0.0,0.03522181072147176,0.037495776106891525
11,spec_11_drop_lagged_stance,− Lagged stance,overlap,-0.005071414088636887,0.0044913449613263315,-1.1291526552303068,0.2588334420284627,-0.01387428845498194,0.0037314602777081653
11,spec_11_drop_lagged_stance,− Lagged stance,previous_log_duration,-0.014362973986244735,0.0008450890182348101,-16.995811892391608,8.82006594086479e-65,-0.016019318025715275,-0.012706629946774194
12,spec_12_drop_previous_outcome,− Previous outcome,Intercept,-0.007999161641053514,0.0033491126441064036,-2.3884421012622634,0.016919974135076853,-0.014563301803669777,-0.0014350214784372506
12,spec_12_drop_previous_outcome,− Previous outcome,C(category)[T.commentary],0.00242234181679574,0.001615808803834651,1.4991512678028602,0.13383439402406844,-0.0007445852446229212,0.005589268878214402
12,spec_12_drop_previous_outcome,− Previous outcome,C(category)[T.news],0.005345278753016599,0.004829050420707724,1.1069005885909178,0.26833691138918037,-0.004119486151098537,0.014810043657131735
12,spec_12_drop_previous_outcome,− Previous outcome,C(category)[T.political],-0.0005599599171704884,0.0009170322351188518,-0.6106218470040095,0.5414499559975166,-0.0023573100706657047,0.0012373902363247281
12,spec_12_drop_previous_outcome,− Previous outcome,C(category)[T.religion],0.013747248294263976,0.0019978452521499227,6.881037597616871,5.941816510382424e-12,0.009831543553365785,0.017662953035162167
12,spec_12_drop_previous_outcome,− Previous outcome,C(category)[T.sports],-0.00070395667062308,0.001975553196219719,-0.3563339483695617,0.721590488502242,-0.00457596978475672,0.0031680564435105597
12,spec_12_drop_previous_outcome,− Previous outcome,agree_move,0.04130332732378203,0.0036616695943743746,11.279916513286347,1.649024001153477e-29,0.03412658679552287,0.04848006785204119
12,spec_12_drop_previous_outcome,− Previous outcome,disagree_move,-0.05816573600225238,0.0036578477632352095,-15.901628434860635,6.173880772366809e-57,-0.06533498587912379,-0.05099648612538098
