model_number,model_name,short_label,term,coefficient,clustered_se,z_or_t,p_value,ci95_low,ci95_high
12,spec_12_drop_previous_outcome,− Previous outcome,disagree_move,-0.08906778800896573,0.0037611038774556867,-23.6812890340105,5.621364918515558e-124,-0.09643941615089283,-0.08169615986703863
12,spec_12_drop_previous_outcome,− Previous outcome,lag_agree_move,-0.0037030733055169324,0.003684641792404931,-1.0050022537197494,0.31489576464677993,-0.010924838514561708,0.003518691903527843
12,spec_12_drop_previous_outcome,− Previous outcome,lag_disagree_move,0.04570400995920091,0.003836950060720847,11.911546732670924,1.0304779303215685e-32,0.03818372602970928,0.05322429388869254
12,spec_12_drop_previous_outcome,− Previous outcome,timeline_position,-0.1408067162651002,0.008039641954070231,-17.514053121956998,1.1193286452734335e-68,-0.15656412494367505,-0.12504930758652533
12,spec_12_drop_previous_outcome,− Previous outcome,I(timeline_position ** 2),0.18586331119836988,0.007814483188631701,23.784466190772385,4.836235462450614e-125,0.17054720559085804,0.20117941680588172
12,spec_12_drop_previous_outcome,− Previous outcome,log_duration,0.3821013032849129,0.0011504198346741585,332.14074702835603,0.0,0.379846521841851,0.3843560847279747
12,spec_12_drop_previous_outcome,− Previous outcome,log_gap,-0.00015937730788699592,0.0005574426527595079,-0.28590798909633225,0.7749485946412038,-0.0012519448307420989,0.0009331902149681071
12,spec_12_drop_previous_outcome,− Previous outcome,overlap,0.006611542614305393,0.006422194786642417,1.0294833517128448,0.3032525990361299,-0.005975727869214641,0.019198813097825427
12,spec_12_drop_previous_outcome,− Previous outcome,previous_log_duration,-0.3752617352281577,0.0011858506154173436,-316.44941643521395,0.0,-0.37758595972542036,-0.37293751073089504
13,spec_13_drop_timeline,− Timeline,Intercept,0.7278068596919274,0.005385011890836073,135.15417875501268,0.0,0.7172524303295688,0.738361289054286
13,spec_13_drop_timeline,− Timeline,C(category)[T.commentary],-0.022574604950856603,0.003772847807423942,-5.983439063308066,2.1847479572147707e-09,-0.02996925077255844,-0.015179959129154767
13,spec_13_drop_timeline,− Timeline,C(category)[T.news],-0.003955881869842994,0.010454116384990978,-0.378404230846566,0.7051303256965711,-0.024445573474615376,0.016533809734929388
13,spec_13_drop_timeline,− Timeline,C(category)[T.political],-0.003964454015117232,0.0021169572706886816,-1.872713289969962,0.061107987166055,-0.008113614022477258,0.0001847059922427943
13,spec_13_drop_timeline,− Timeline,C(category)[T.religion],-0.031119958478114197,0.003523756485312533,-8.83147249471584,1.0330660288603167e-18,-0.0380263942796162,-0.024213522676612188
13,spec_13_drop_timeline,− Timeline,C(category)[T.sports],0.03735629640172693,0.005141248119932977,7.265997580800266,3.7029521315251293e-13,0.027279635251074026,0.04743295755237983
13,spec_13_drop_timeline,− Timeline,agree_move,0.027936192264716834,0.0025712077935350335,10.865007618193575,1.692090578031247e-27,0.022896717592619468,0.032975666936814196
13,spec_13_drop_timeline,− Timeline,disagree_move,-0.05453323340755616,0.002672281521511768,-20.4069941615678,1.4492803557113358e-92,-0.059770808946271126,-0.0492956578688412
13,spec_13_drop_timeline,− Timeline,lag_agree_move,0.015034245670250785,0.0026366336198430087,5.70206097544412,1.183674685763531e-08,0.009866538734931016,0.020201952605570554
13,spec_13_drop_timeline,− Timeline,lag_disagree_move,0.00750947697123751,0.0026231042393104467,2.8628206453631355,0.004198881698712122,0.0023682871344946994,0.01265066680798032
13,spec_13_drop_timeline,− Timeline,previous_log_explicit_count,-0.9872595297956479,0.0029365594980735286,-336.19599073109873,0.0,-0.9930150806503311,-0.9815039789409647
13,spec_13_drop_timeline,− Timeline,log_duration,0.35607110582438795,0.000993761101137183,358.30654411500694,0.0,0.3541233698569222,0.35801884179185367
13,spec_13_drop_timeline,− Timeline,log_gap,0.04658923153612438,0.000692430629345824,67.28360872790925,0.0,0.045232092440814164,0.0479463706314346
13,spec_13_drop_timeline,− Timeline,overlap,-0.006073182877157187,0.004718037881617115,-1.2872263914666988,0.19801539106749888,-0.015320367202822384,0.0031740014485080095
13,spec_13_drop_timeline,− Timeline,previous_log_duration,-0.02548452723652357,0.0011606150453087887,-21.957777765790773,7.298191310251483e-107,-0.02775929092524412,-0.023209763547803023
14,spec_14_drop_category,− Category FE,Intercept,0.7506761065835138,0.006005499309779888,124.99811720251907,0.0,0.738905544227165,0.7624466689398626
14,spec_14_drop_category,− Category FE,agree_move,0.03011930546657259,0.0025728687637104177,11.706506717869496,1.1804355577568696e-31,0.025076575352752074,0.0351620355803931
14,spec_14_drop_category,− Category FE,disagree_move,-0.05273619984595623,0.0026693672079377575,-19.756067913450558,7.113507542287487e-87,-0.05796806343502648,-0.047504336256885986
14,spec_14_drop_category,− Category FE,lag_agree_move,0.016830908064915683,0.0026239896540168227,6.414243302808304,1.4152403358170617e-10,0.011687982847236992,0.021973833282594373
14,spec_14_drop_category,− Category FE,lag_disagree_move,0.010905865907962314,0.0026530561704699142,4.11068036529006,3.9449498543590655e-05,0.005705971364879524,0.016105760451045104
14,spec_14_drop_category,− Category FE,previous_log_explicit_count,-0.9858794328730963,0.003028504077578252,-325.533467223018,0.0,-0.9918151917921824,-0.9799436739540103
14,spec_14_drop_category,− Category FE,timeline_position,-0.306561869061086,0.009900133246818266,-30.96542858750005,1.5750433484228256e-210,-0.3259657736669974,-0.2871579644551746
14,spec_14_drop_category,− Category FE,I(timeline_position ** 2),0.3238038737900616,0.009035636844736033,35.836308979007136,3.005248928100382e-281,0.30609435099699583,0.34151339658312735
