implicature_load,p_Backchannel,p_Clarification,p_Silence/Abandonment,p_Substantive
24.956758613899616,0.032945305181776546,0.5259987996115837,0.3142911762421709,0.1267647189644689
25.05880288803089,0.03254657103899102,0.5272583071092597,0.3141131928321494,0.12608192901959991
25.160847162162163,0.032152289123567886,0.5285146890427093,0.31393166225574204,0.12540135957798076
25.262891436293437,0.03176241687671494,0.529767946584823,0.3137466131989301,0.12472302333953199
25.364935710424714,0.03137691200639843,0.5310180810575926,0.3135580742769221,0.1240469326590869
25.466979984555987,0.03099573248860941,0.5322650939294216,0.3133660740320231,0.12337309954994598
25.56902425868726,0.03061883656855025,0.533508986812461,0.31317064093155716,0.12270153568743149
25.671068532818534,0.030246182761742627,0.5347497614599745,0.31297180336584096,0.12203225241244194
25.773112806949808,0.02987772985505858,0.5359874197637288,0.3127695896462077,0.12136526073500499
25.87515708108108,0.029513436907676216,0.5372219637514122,0.3125640280030829,0.12070057133782863
25.977201355212358,0.02915326325196106,0.5384533955840818,0.3123551465841083,0.12003819457984889
26.07924562934363,0.02879716849427498,0.5396817175536356,0.31214297345231595,0.11937814049977358
26.181289903474905,0.028445112515713952,0.5409069320803146,0.3119275365843501,0.11872041881962145
26.28333417760618,0.02809705547277601,0.542129041710231,0.31170886386873703,0.11806503894825587
26.385378451737452,0.027752957797960807,0.5433480491129249,0.31148698310420264,0.11741200998491173
26.487422725868726,0.027412780200302255,0.5445639570789469,0.3112619219980354,0.11676134072271539
26.589467,0.02707648366583566,0.545776768517471,0.31103370816449644,0.11611303965219688
